customer_id,first_name,last_name,full_name,email,phone,gender,age,date_of_birth,address_street,address_city,address_state,address_postal_code,address_country,segment,total_orders,total_spend,average_order_value,registration_date,last_purchase_date,is_active,email_verified,phone_verified,preferences_newsletter,preferences_sms_notifications,preferences_preferred_language,preferences_preferred_currency,metadata_source,metadata_created_at,metadata_updated_at,_source_file,_loaded_at
CUS-00000480,Liam,Dubois,Liam Dubois,liam.dubois23@gmail.com,503.129.6416,Male,21,2005-02-03,6213 Main Blvd,Los Angeles,CA,90001,USA,Silver,27,12928.83,808.05,2019-09-27T00:00:00,2024-06-04,false,true,true,false,true,es,USD,,2019-09-27T00:00:00,2020-03-03T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000481,William,Garcia,William Garcia,william.garcia803@company.com,+1-574-935-4279,female,58,1968-02-13,8771 Elm Blvd,Berlin,,10115,Germany,VIP,136,20683.7,2298.19,1716760800,2029-03-04,0,true,,true,false,,AUD,partner,2024-05-27T00:00:00,2025-07-19T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000482,Priya,Martinez,Priya Martinez,priya.martinez188@gmail.com,,female,75,1951-02-17,4248 Lake Ave,New York,NY,10001,USA,Bronze,92,2326.28,193.86,10-08-2021,2022-04-06,no,false,false,false,false,fr,,referral,2021-10-08T00:00:00,2022-07-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000483,Richard,Rodriguez,Richard Rodriguez,richard.rodriguez252@mail.com,504.659.8117,Female,66,1960-02-15,2290 Oak St,Berlin,,10115,Germany,Platinum,66,44304.08,22152.04,2020-05-01T00:00:00,2023-12-26,true,false,false,false,true,ja,JPY,website,2020-05-01T00:00:00,2020-06-17T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000484,Carlos,Tanaka,Carlos Tanaka,carlos.tanaka588@gmail.com,UNLISTED,Prefer not to say,56,1970-02-12,9790 Lake Rd,Sydney,NSW,2000,Australia,Silver,40,2885.75,96.19,1619733600,2025-12-15,0,true,,true,false,en,,social_media,2021-04-30T00:00:00,2022-02-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000485,Emma,Rodriguez,Emma Rodriguez,emma.rodriguez425@mail.com,9422972789,F,45,1981-02-09,6458 Elm Blvd,Paris,,75001,France,Platinum,100,6679.5,954.21,2019-08-12T00:00:00,2024-09-01,yes,false,,true,false,en,GBP,,2019-08-12T00:00:00,2020-11-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000486,Richard,Chen,Richard Chen,richard.chen102@outlook.com,UNLISTED,male,71,1955-02-16,2992 Park Dr,Berlin,,10115,Germany,Gold,54,26318.14,1253.24,08-04-2024,2028-12-18,false,true,,false,true,zh,,mobile_app,2024-08-04T00:00:00,2025-08-05T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000487,Joseph,Silva,Joseph Silva,joseph.silva623@yahoo.com,201.601.8225,female,81,1945-02-18,7806 Park St,London,,SW1A 1AA,United Kingdom,VIP,7,33340.82,1449.6,26/10/2020,2025-06-24,true,true,true,false,true,en,CAD,partner,2020-10-26T00:00:00,2021-04-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000488,Mary,Dubois,Mary Dubois,mary.dubois215@mail.com,UNLISTED,Male,78,1948-02-18,9188 Forest St,Sydney,NSW,2000,Australia,VIP,41,1388.68,28.34,2022-03-09,2026-03-30,1,false,true,true,false,ja,JPY,website,2022-03-09T00:00:00,2022-05-15T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000489,Linda,Miller,Linda Miller,linda.miller833@gmail.com,+1-938-575-6747,Male,26,2000-02-05,2774 Lake St,Toronto,ON,M5V 2H1,Canada,vip,57,,,2023-11-24,2027-04-16,true,false,,false,false,zh,GBP,partner,2023-11-24T00:00:00,2024-11-16T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000490,Fatima,Dubois,Fatima Dubois,fatima.dubois349@outlook.com,3803547403,F,35,1991-02-07,9068 Lake Ln,Amsterdam,,1012 AB,Netherlands,Platinum,83,21490.97,7163.66,04-08-2021,2021-12-19,yes,true,true,false,false,fr,CAD,mobile_app,2021-04-08T00:00:00,2022-07-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000491,Elizabeth,Anderson,Elizabeth Anderson,elizabeth.anderson879@yahoo.com,,male,37,1989-02-07,1502 Forest Dr,Berlin,,10115,Germany,Gold,61,4347.85,103.52,1672700400,2025-06-15,no,false,true,false,false,en,USD,mobile_app,2023-01-03T00:00:00,2023-05-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000492,Christopher,Miller,Christopher Miller,christopher.miller442@gmail.com,UNLISTED,F,35,1991-02-07,2606 Forest Ave,Amsterdam,,1012 AB,Netherlands,Platinum,88,41908.24,838.16,2020-04-02T00:00:00,2021-04-02,false,true,false,false,false,es,USD,mobile_app,2020-04-02T00:00:00,2021-06-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000493,Linda,Smith,Linda Smith,linda.smith566@gmail.com,,male,43,1983-02-09,1199 Park Ln,Toronto,ON,M5V 2H1,Canada,Gold,104,10682.23,485.56,04/01/2018,2023-05-11,true,false,false,false,false,,CAD,social_media,2018-01-04T00:00:00,2019-02-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000494,James,Dubois,James Dubois,james.dubois437@gmail.com,UNLISTED,FEMALE,82,1944-02-19,7155 Elm St,Sydney,NSW,2000,Australia,Gold,92,4168.29,134.46,2021-06-19T00:00:00,2026-07-12,1,true,,false,false,fr,,partner,2021-06-19T00:00:00,2022-01-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000495,Susan,Brown,Susan Brown,susan.brown153@mail.com,7125813836,M,85,1941-02-19,2010 River Dr,London,,SW1A 1AA,United Kingdom,VIP,7,6860.83,6860.83,2020-11-23T00:00:00,2024-03-05,false,true,true,true,false,zh,GBP,partner,2020-11-23T00:00:00,2021-04-04T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000496,Emma,Wang,Emma Wang,emma.wang465@company.com,,MALE,75,1951-02-17,6103 Forest Ln,London,,SW1A 1AA,United Kingdom,Bronze,111,40948.7,1637.95,2024-06-20T00:00:00,2026-09-18,1,false,false,true,false,es,USD,partner,2024-06-20T00:00:00,2025-05-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000497,Marie,Chen,Marie Chen,marie.chen601@yahoo.com,3377079212,Other,23,2003-02-04,2789 Forest Ln,Chicago,IL,60601,USA,Gold,60,8372.23,199.34,1680386400,2026-05-10,yes,false,true,true,false,,JPY,mobile_app,2023-04-02T00:00:00,2023-09-05T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000498,Susan,Tanaka,Susan Tanaka,susan.tanaka599@yahoo.com,+1-256-298-2457,male,65,1961-02-14,5825 Elm Dr,Los Angeles,CA,90001,USA,VIP,101,17714.41,2530.63,04-04-2019,2022-03-10,false,false,true,false,false,fr,GBP,social_media,2019-04-04T00:00:00,2020-03-31T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000499,Thomas,Miller,Thomas Miller,thomas.miller75@outlook.com,UNLISTED,Prefer not to say,36,1990-02-07,6342 Main Ln,London,,SW1A 1AA,United Kingdom,VIP,32,26883.05,689.31,1706742000,2027-10-01,false,false,true,false,false,ja,GBP,,2024-02-01T00:00:00,2024-09-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000500,Susan,Garcia,Susan Garcia,susan.garcia201@mail.com,+1-641-637-6929,F,34,1992-02-07,8848 Forest Ave,New York,NY,10001,USA,Platinum,26,2953.5,328.17,2019-06-22,2024-04-09,0,true,,true,false,fr,CAD,social_media,2019-06-22T00:00:00,2019-09-17T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000501,Ahmed,Martinez,Ahmed Martinez,ahmed.martinez428@outlook.com,4942933154,Female,85,1941-02-19,4484 Elm St,Chicago,IL,60601,USA,SILVER,37,13861.94,729.58,1629064800,2023-05-20,1,true,false,true,false,fr,GBP,website,2021-08-16T00:00:00,2022-09-09T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000502,Marie,Anderson,Marie Anderson,marie.anderson756@yahoo.com,,FEMALE,34,1992-02-07,7778 Park Blvd,New York,NY,10001,USA,platinum,112,27885.25,1212.4,04-02-2023,2027-02-12,1,false,false,true,false,es,JPY,referral,2023-04-02T00:00:00,2023-12-01T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000503,Linda,Chen,Linda Chen,linda.chen318@outlook.com,8213723936,FEMALE,24,2002-02-04,8841 River Dr,New York,NY,10001,USA,Bronze,47,4956.19,260.85,2019-07-23T00:00:00,2020-10-20,no,true,true,true,true,ja,,partner,2019-07-23T00:00:00,2020-10-07T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000504,Mary,Davis,Mary Davis,mary.davis942@company.com,2869082467,F,53,1973-02-11,6454 Lake Ave,Chicago,IL,60601,USA,Bronze,101,42825.93,2379.22,12-28-2019,2020-06-26,1,true,true,false,true,fr,EUR,mobile_app,2019-12-28T00:00:00,2020-12-15T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000505,Carlos,Smith,Carlos Smith,carlos.smith475@gmail.com,UNLISTED,F,25,2001-02-04,2303 River Dr,Sydney,NSW,2000,Australia,Bronze,188,27043.33,965.83,2019-03-12T00:00:00,2019-06-09,no,false,false,false,false,ja,JPY,website,2019-03-12T00:00:00,2019-11-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000506,Jennifer,Patel,Jennifer Patel,jennifer.patel988@outlook.com,587.462.7768,"",83,1943-02-19,8188 Hill Dr,Paris,,75001,France,Silver,173,24779.26,991.17,08-10-2022,2022-12-27,0,false,false,false,true,en,,,2022-08-10T00:00:00,2023-11-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000507,Carlos,Davis,Carlos Davis,carlos.davis459@yahoo.com,+1-478-628-5199,male,68,1958-02-15,1149 Lake Ave,Paris,,75001,France,Gold,110,18444.89,922.24,18/10/2021,2022-07-12,true,true,,false,true,ja,USD,mobile_app,2021-10-18T00:00:00,2022-11-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000508,Jessica,Jones,Jessica Jones,jessica.jones605@yahoo.com,+1-853-875-3434,Male,60,1966-02-13,8942 Forest Dr,Los Angeles,CA,90001,USA,VIP,55,13051.98,303.53,06-05-2021,2025-01-18,no,false,false,true,true,de,AUD,mobile_app,2021-06-05T00:00:00,2021-11-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000509,Elizabeth,Kim,Elizabeth Kim,elizabeth.kim402@company.com,UNLISTED,M,66,1960-02-15,3453 Elm Rd,New York,NY,10001,USA,Gold,115,39367.13,820.15,09/12/2023,2028-05-19,no,true,,false,false,ja,,,2023-12-09T00:00:00,2024-10-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000510,Hans,Garcia,Hans Garcia,hans.garcia985@company.com,+1-888-796-4947,"",67,1959-02-15,8519 Forest Dr,Paris,,75001,France,platinum,44,2457.45,136.52,09-21-2024,2025-09-01,1,true,true,false,true,ja,JPY,partner,2024-09-21T00:00:00,2025-09-18T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000511,David,Tanaka,David Tanaka,david.tanaka236@gmail.com,757.128.2987,Other,49,1977-02-10,9029 Main St,Sydney,NSW,2000,Australia,vip,199,6804.24,154.64,20/09/2022,2025-06-27,true,true,true,false,true,en,AUD,referral,2022-09-20T00:00:00,2022-12-21T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000512,James,Smith,James Smith,james.smith247@yahoo.com,+1-448-933-7471,F,62,1964-02-14,1601 Forest Blvd,Chicago,IL,60601,USA,Bronze,163,29760.48,1417.17,2023-06-10T00:00:00,2028-02-11,true,true,,true,true,zh,AUD,,2023-06-10T00:00:00,2024-06-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000513,Marie,Williams,Marie Williams,marie.williams386@company.com,423.902.9360,M,,,8734 Elm St,Los Angeles,CA,90001,USA,Gold,66,30959.38,7739.85,2021-07-04,2021-10-31,false,true,,true,false,zh,CAD,partner,2021-07-04T00:00:00,2022-05-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000514,Patricia,Garcia,Patricia Garcia,,(382) 371-2246,M,62,1964-02-14,8670 Park Ave,Sydney,NSW,2000,Australia,Silver,99,2194.41,68.58,2022-04-24,2022-11-12,false,true,false,false,true,en,,social_media,2022-04-24T00:00:00,2023-08-09T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000515,Joseph,Patel,Joseph Patel,joseph.patel755@company.com,(462) 872-3773,Male,54,1972-02-12,5915 Park St,New York,NY,10001,USA,gold,156,34304.18,1008.95,06-06-2024,2028-01-09,false,true,,false,true,de,GBP,referral,2024-06-06T00:00:00,2024-06-07T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000516,Thomas,Rodriguez,Thomas Rodriguez,thomas.rodriguez328@mail.com,,M,18,2008-02-03,7240 Elm Blvd,London,,SW1A 1AA,United Kingdom,Platinum,165,41547.35,1065.32,2018-04-08T00:00:00,2020-01-27,false,true,,true,true,en,,,2018-04-08T00:00:00,2019-01-13T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000517,Emma,Davis,Emma Davis,emma.davis12@yahoo.com,746.131.2195,"",78,1948-02-18,1454 Forest St,New York,NY,10001,USA,gold,172,15774.17,606.7,01-03-2020,2024-01-02,0,false,,false,false,es,CAD,,2020-01-03T00:00:00,2020-02-17T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000518,Jennifer,Rodriguez,Jennifer Rodriguez,jennifer.rodriguez459@gmail.com,323.691.2023,Male,21,2005-02-03,9311 Elm St,Tokyo,,100-0001,Japan,Platinum,116,3607.77,128.85,08-10-2023,2026-10-09,0,true,false,false,true,es,EUR,,2023-08-10T00:00:00,2023-11-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000519,Sarah,Smith,Sarah Smith,sarah.smith721@outlook.com,UNLISTED,Other,76,1950-02-17,9957 Park Ave,Amsterdam,,1012 AB,Netherlands,VIP,161,23741.35,505.14,01-18-2020,2022-11-04,no,true,true,false,true,,AUD,mobile_app,2020-01-18T00:00:00,2020-11-07T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000520,Thomas,Kim,Thomas Kim,thomas.kim201@company.com,UNLISTED,F,78,1948-02-18,3845 Lake St,Berlin,,10115,Germany,Silver,100,27665.21,674.76,21/06/2019,2023-11-22,true,true,false,false,true,es,GBP,website,2019-06-21T00:00:00,2019-08-19T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000521,William,Jones,William Jones,william.jones384@gmail.com,740.669.7874,male,44,1982-02-09,2414 Oak St,Sydney,NSW,2000,Australia,Gold,27,39970.67,1332.36,05-12-2018,2022-01-07,1,false,false,false,false,zh,GBP,mobile_app,2018-05-12T00:00:00,2019-06-07T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000522,Ahmed,Williams,Ahmed Williams,ahmed.williams545@mail.com,UNLISTED,Prefer not to say,44,1982-02-09,8656 Forest Rd,Amsterdam,,1012 AB,Netherlands,Gold,196,29352.46,698.87,1576191600,2020-12-02,false,false,true,true,true,de,GBP,website,2019-12-13T00:00:00,2020-04-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000523,Barbara,Williams,Barbara Williams,barbara.williams226@mail.com,+1-440-149-6564,"",39,1987-02-08,778 Oak Rd,Chicago,IL,60601,USA,Platinum,162,11968.67,443.28,2020-10-25,2025-06-12,yes,false,,false,true,zh,USD,social_media,2020-10-25T00:00:00,2021-12-13T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000524,Priya,Anderson,Priya Anderson,priya.anderson249@company.com,6341795362,Male,28,1998-02-05,4167 Main Ave,Los Angeles,CA,90001,USA,vip,124,-5418.68,,04/12/2021,2026-01-01,yes,true,,true,true,es,USD,partner,2021-12-04T00:00:00,2022-06-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000525,Liam,Williams,Liam Williams,liam.williams766@outlook.com,UNLISTED,"",80,1946-02-18,8737 Hill St,Los Angeles,CA,90001,USA,Bronze,184,,,03-17-2021,2023-11-16,0,true,,false,false,de,GBP,,2021-03-17T00:00:00,2021-11-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000526,Hans,Tanaka,Hans Tanaka,hans.tanaka917@yahoo.com,(548) 421-9174,,52,1974-02-11,1694 River St,Tokyo,,100-0001,Japan,platinum,198,15628.55,868.25,22/12/2022,2026-04-06,true,true,false,false,true,,EUR,partner,2022-12-22T00:00:00,2023-06-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000527,Carlos,Patel,Carlos Patel,carlos.patel634@company.com,(514) 792-8667,M,31,1995-02-06,4546 River Dr,Los Angeles,CA,90001,USA,Bronze,76,8301.47,2075.37,1534888800,2022-04-25,0,true,false,false,false,es,GBP,mobile_app,2018-08-22T00:00:00,2019-10-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000528,William,Davis,William Davis,william.davis792@company.com,UNLISTED,FEMALE,24,2002-02-04,5319 Elm Ave,Chicago,IL,60601,USA,Bronze,123,46913.66,1234.57,14/09/2021,2024-01-20,1,false,false,true,true,,AUD,social_media,2021-09-14T00:00:00,2022-05-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000529,William,O'Brien,William O'Brien,william.o'brien632@mail.com,(200) 160-5296,Other,43,1983-02-09,7899 Hill Ln,Paris,,75001,France,Platinum,64,44452.68,2020.58,11/08/2019,2021-07-08,1,false,true,false,true,zh,JPY,,2019-08-11T00:00:00,2019-11-04T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000530,James,Rodriguez,James Rodriguez,james.rodriguez524@gmail.com,(739) 713-9162,MALE,26,2000-02-05,791 Park Ave,Tokyo,,100-0001,Japan,VIP,189,10964.68,249.2,01/12/2021,2025-11-27,true,false,false,false,true,ja,CAD,referral,2021-12-01T00:00:00,2022-04-07T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000531,Susan,Tanaka,Susan Tanaka,SusanTanaka,,FEMALE,71,1955-02-16,6185 Lake Rd,London,,SW1A 1AA,United Kingdom,Platinum,90,20689.12,1034.46,08-29-2022,2025-03-17,true,true,false,true,false,,,,2022-08-29T00:00:00,2023-01-04T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000532,Michael,Wang,Michael Wang,michael.wang111@gmail.com,(250) 650-3216,MALE,20,2006-02-03,233 Hill Blvd,Berlin,,10115,Germany,Gold,73,16851.24,366.33,2018-10-14,2019-08-03,0,true,,false,false,,AUD,social_media,2018-10-14T00:00:00,2019-05-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000533,Jennifer,Brown,Jennifer Brown,jennifer.brown983@company.com,6476806360,M,77,1949-02-17,6132 Elm Dr,Chicago,IL,60601,USA,Silver,68,37039.32,1089.39,1636758000,2025-05-05,false,false,,false,true,de,CAD,,2021-11-13T00:00:00,2022-05-02T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000534,Karen,O'Brien,Karen O'Brien,karen.o'brien768@gmail.com,347.343.1096,,19,2007-02-03,9633 Forest Blvd,Chicago,IL,60601,USA,Silver,154,36883.82,838.27,05-26-2021,2023-04-02,true,true,,false,false,de,USD,,2021-05-26T00:00:00,2022-09-15T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000535,Karen,Davis,Karen Davis,karen.davis502@company.com,UNLISTED,M,80,1946-02-18,1439 Hill Rd,Sydney,NSW,2000,Australia,Gold,90,33662.39,1085.88,09-15-2020,2024-06-05,true,false,false,false,true,zh,AUD,,2020-09-15T00:00:00,2021-12-30T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000536,Yuki,Miller,Yuki Miller,yuki.miller779@yahoo.com,+1-292-463-1855,"",48,1978-02-10,3916 Hill Rd,Berlin,,10115,Germany,PLATINUM,105,21097.33,514.57,2022-02-03,2023-10-13,0,false,false,true,false,en,,website,2022-02-03T00:00:00,2022-05-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000537,Michael,O'Brien,Michael O'Brien,michael.o'brien426@outlook.com,,MALE,82,1944-02-19,3248 Oak Dr,Sydney,NSW,2000,Australia,VIP,109,19422.25,1294.82,2021-07-01,2024-03-13,0,true,false,true,false,zh,EUR,social_media,2021-07-01T00:00:00,2022-04-19T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000538,Liam,Garcia,Liam Garcia,liam.garcia781@yahoo.com,(337) 594-5613,F,64,1962-02-14,6363 Main Blvd,Los Angeles,CA,90001,USA,Bronze,39,21291.1,1774.26,17/10/2024,2024-11-20,true,false,true,false,false,de,EUR,,2024-10-17T00:00:00,2025-10-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000539,Barbara,Dubois,Barbara Dubois,barbara.dubois383@company.com,4229753610,female,44,1982-02-09,2087 Park Rd,London,,SW1A 1AA,United Kingdom,Silver,106,26211.86,4368.64,2018-03-17,2022-02-06,true,true,true,true,false,,,,2018-03-17T00:00:00,2019-03-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000540,Marie,O'Brien,Marie O'Brien,marie.o'brien518@outlook.com,9801808645,Prefer not to say,40,1986-02-08,4035 Elm Blvd,Amsterdam,,1012 AB,Netherlands,Silver,84,19692.54,518.22,1525298400,2021-10-16,1,false,true,true,true,zh,JPY,partner,2018-05-03T00:00:00,2018-05-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000541,Hans,Garcia,Hans Garcia,hans.garcia285@mail.com,(882) 860-2763,,24,2002-02-04,7452 Main Blvd,Sydney,NSW,2000,Australia,PLATINUM,18,31586.4,3509.6,2021-09-13T00:00:00,2026-02-03,0,true,false,false,true,ja,GBP,mobile_app,2021-09-13T00:00:00,2022-10-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000542,Marie,Anderson,Marie Anderson,marie.anderson244@mail.com,(483) 701-8648,Other,67,1959-02-15,5371 Lake Ln,Tokyo,,100-0001,Japan,Platinum,145,41965.29,975.94,2018-12-14,2019-11-20,true,false,,false,false,es,CAD,,2018-12-14T00:00:00,2020-02-03T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000543,William,Chen,William Chen,william.chen492@company.com,UNLISTED,Other,64,1962-02-14,3085 Hill St,Berlin,,10115,Germany,Gold,30,25802.64,679.02,08-31-2024,2028-07-28,false,true,,false,true,de,JPY,website,2024-08-31T00:00:00,2025-06-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000544,Carlos,Chen,Carlos Chen,carlos.chen420@yahoo.com,+1-648-239-1011,male,74,1952-02-17,8246 Park Blvd,Chicago,IL,60601,USA,VIP,93,23862.95,883.81,2018-02-16T00:00:00,2027-01-25,true,false,,true,true,fr,JPY,,2018-02-16T00:00:00,2019-04-30T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000545,David,Dubois,David Dubois,david.dubois860@outlook.com,,MALE,84,1942-02-19,8746 Oak St,Berlin,,10115,Germany,Platinum,42,24782.95,1126.5,13/01/2021,2021-04-25,false,true,,true,false,,JPY,mobile_app,2021-01-13T00:00:00,2021-06-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000546,William,Dubois,William Dubois,william.dubois917@mail.com,UNLISTED,female,84,1942-02-19,4222 Hill Blvd,New York,NY,10001,USA,bronze,195,29016.35,630.79,17/06/2018,2018-08-27,1,false,false,true,false,,AUD,mobile_app,2018-06-17T00:00:00,2019-08-10T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000547,Christopher,Johnson,Christopher Johnson,christopher.johnson619@mail.com,(269) 636-4588,Male,56,1970-02-12,9468 Lake Ave,Toronto,ON,M5V 2H1,Canada,SILVER,170,4375.0,118.24,11-02-2020,2021-12-09,false,true,false,false,true,zh,CAD,mobile_app,2020-11-02T00:00:00,2021-11-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000548,Carlos,Jones,Carlos Jones,carlos.jones572@yahoo.com,+1-640-137-7344,,20,2006-02-03,3221 Hill Ave,London,,SW1A 1AA,United Kingdom,VIP,42,10932.48,242.94,1714341600,2028-04-01,false,false,,true,true,de,,social_media,2024-04-29T00:00:00,2024-08-31T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000549,Thomas,Garcia,Thomas Garcia,thomas.garcia484@gmail.com,5495488357,Male,22,2004-02-04,2558 Forest Rd,Sydney,NSW,2000,Australia,Bronze,113,39122.64,2173.48,2023-07-14,2026-12-07,0,true,true,true,true,de,USD,social_media,2023-07-14T00:00:00,2024-02-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000550,Jessica,Silva,Jessica Silva,jessica.silva114@company.com,4886907786,,56,1970-02-12,8714 Elm Rd,Paris,,75001,France,Bronze,36,11482.53,244.31,2022-01-28T00:00:00,2024-07-24,true,true,,false,true,,USD,website,2022-01-28T00:00:00,2022-07-08T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000551,Marie,Tanaka,Marie Tanaka,marie.tanaka915@company.com,,FEMALE,25,2001-02-04,5244 Hill St,New York,NY,10001,USA,VIP,64,49624.85,1210.36,10-28-2024,2027-04-04,0,false,true,true,true,,AUD,partner,2024-10-28T00:00:00,2025-01-13T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000552,Linda,Martinez,Linda Martinez,linda.martinez995@mail.com,,MALE,85,1941-02-19,2633 Hill Dr,New York,NY,10001,USA,Silver,119,36962.33,770.05,04-09-2020,2022-05-22,no,false,,true,true,zh,JPY,website,2020-04-09T00:00:00,2020-07-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000553,Yuki,Patel,Yuki Patel,yuki.patel668@outlook.com,+1-911-289-7770,Female,50,1976-02-11,8222 River Rd,Chicago,IL,60601,USA,Silver,88,43358.66,1806.61,07-02-2020,2021-07-16,false,true,false,true,true,fr,,website,2020-07-02T00:00:00,2020-07-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000554,Liam,Davis,Liam Davis,liam.davis412@outlook.com,6576939956,MALE,64,1962-02-14,2829 Hill Dr,Berlin,,10115,Germany,Bronze,81,29231.45,1169.26,12-20-2022,2024-01-22,false,false,false,false,true,zh,CAD,partner,2022-12-20T00:00:00,2024-02-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000555,Priya,Patel,Priya Patel,priya.patel216@yahoo.com,+1-733-712-5742,F,19,2007-02-03,6640 Lake Dr,Toronto,ON,M5V 2H1,Canada,platinum,13,23481.02,711.55,04-17-2021,2022-02-22,no,false,,true,true,de,,mobile_app,2021-04-17T00:00:00,2021-08-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000556,Priya,Davis,Priya Davis,priya.davis235@gmail.com,736.380.6944,,31,1995-02-06,5116 Hill St,New York,NY,10001,USA,Gold,10,42684.15,1707.37,2023-12-25T00:00:00,2027-03-16,true,true,true,false,true,fr,JPY,partner,2023-12-25T00:00:00,2024-01-03T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000557,Wei,Brown,Wei Brown,wei.brown269@company.com,,male,40,1986-02-08,2505 Park Dr,Toronto,ON,M5V 2H1,Canada,Gold,147,11081.4,852.42,03-25-2021,2023-08-23,1,false,true,false,true,,USD,,2021-03-25T00:00:00,2022-07-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
