customer_id,full_name,first_name,last_name,email,phone,gender,age,date_of_birth,address_street,address_city,address_state,address_postal_code,address_country,segment,total_spend,registration_date,last_purchase_date,is_active,email_verified,phone_verified,preferences_newsletter,preferences_sms_notifications,preferences_preferred_language,preferences_preferred_currency,metadata_source,total_orders,average_order_value,metadata_created_at,metadata_updated_at,source_file,loaded_at
CUS-00000286,William Garcia,William,Garcia,william.garcia446@mail.com,,male,49,1977-02-10,9388 Park Ln,Berlin,,10115,Germany,Platinum,43733.49,2023-07-03,2023-11-26,true,true,false,false,true,en,CAD,website,105,1214.82,2023-07-03,2023-07-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000234,Joseph Martinez,Joseph,Martinez,joseph.martinez564@yahoo.com,,male,48,1978-02-10,9770 Main Rd,Amsterdam,,1012 AB,Netherlands,silver,41204.17,2019-04-18,2021-10-14,false,false,false,false,true,ja,,referral,85,1144.56,2019-04-18,2019-07-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000020,Fatima Davis,Fatima,Davis,fatima.davis531@gmail.com,UNLISTED,,30,1996-02-06,6088 Main Ln,New York,NY,10001,USA,Bronze,40408.21,2018-05-05,2019-05-29,true,false,false,false,true,,AUD,,192,1036.11,2018-05-05,2018-09-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000036,Liam Brown,Liam,Brown,liam.brown182@mail.com,9367518023,male,19,2007-02-03,6163 Elm St,Los Angeles,CA,90001,USA,Platinum,46912.81,2023-01-02,,false,false,false,true,true,de,CAD,,169,4264.8,2023-02-01,2023-08-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000868,Marie Williams,Marie,Williams,marie.williams971@company.com,3408309010,female,72,1954-02-16,1807 Hill Ave,Berlin,,10115,Germany,Platinum,4686.75,2020-10-08,2023-03-22,true,false,true,false,false,ja,CAD,mobile_app,153,585.84,2020-10-08,2021-05-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000535,Karen Davis,Karen,Davis,karen.davis502@company.com,UNLISTED,m,80,1946-02-18,1439 Hill Rd,Sydney,NSW,2000,Australia,Gold,33662.39,2020-09-15,2024-06-05,true,false,false,false,true,zh,AUD,,90,1085.88,2020-09-15,2021-12-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000976,Liam Tanaka,Liam,Tanaka,liam.tanaka509@outlook.com,15089168216,female,65,1961-02-14,6898 River Ave,Paris,,75001,France,VIP,46545.81,2018-04-25,2020-09-06,false,true,false,false,false,zh,JPY,social_media,142,1163.65,2018-04-25,2018-10-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000960,James Miller,James,Miller,james.miller205@company.com,,prefer not to say,79,1947-02-18,1624 Park Rd,Los Angeles,CA,90001,USA,Gold,1033.03,2022-08-20,2025-01-10,true,false,false,false,false,,AUD,website,17,51.65,2022-08-20,2023-08-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000779,Priya Garcia,Priya,Garcia,priya.garcia63@outlook.com,,female,31,1995-02-06,9010 Forest Ave,Sydney,NSW,2000,Australia,Silver,46907.86,2022-06-29,2024-12-14,false,false,true,false,true,en,CAD,social_media,123,1340.22,2022-06-29,2022-10-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000665,Sarah Kim,Sarah,Kim,sarah.kim886@gmail.com,6163763885,f,25,2001-02-04,4661 Forest Blvd,London,,SW1A 1AA,United Kingdom,VIP,20724.18,2021-06-24,2025-04-28,false,false,true,true,false,zh,AUD,referral,173,1219.07,2021-06-24,2021-09-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000461,Joseph Garcia,Joseph,Garcia,joseph.garcia634@gmail.com,4013042645,female,52,1974-02-11,991 Oak St,Toronto,ON,M5V 2H1,Canada,Platinum,26878.5,2022-03-27,,false,false,,true,false,fr,,partner,77,2687.85,2022-03-27,2022-06-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000846,Joseph O'Brien,Joseph,O'Brien,joseph.o'brien285@gmail.com,8119007992,prefer not to say,68,1958-02-15,3098 Lake Dr,Amsterdam,,1012 AB,Netherlands,vip,13627.11,2023-01-17,,false,true,false,true,true,fr,JPY,referral,160,425.85,2023-01-17,2023-05-17,customers.json,2026-02-10T22:25:28.068809
CUS-00000236,Karen Anderson,Karen,Anderson,karen.anderson656@yahoo.com,7443884017,male,61,1965-02-13,9837 Oak Rd,Chicago,IL,60601,USA,Gold,13731.64,2020-05-20,2021-01-01,false,false,,true,false,es,,social_media,137,624.17,2020-05-20,2021-03-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000466,Thomas Kim,Thomas,Kim,thomas.kim373@company.com,6687846356,male,30,1996-02-06,8477 River Ave,Paris,,75001,France,Bronze,9609.87,2024-06-20,,true,true,true,false,true,ja,GBP,,56,1372.84,2024-06-20,2025-10-31,customers.json,2026-02-10T22:25:28.068809
CUS-00000232,Yuki Rodriguez,Yuki,Rodriguez,yuki.rodriguez498@gmail.com,3244593643,male,56,1970-02-12,1512 Main Ln,Toronto,ON,M5V 2H1,Canada,gold,13922.01,2019-09-27,2020-10-25,false,true,true,false,true,zh,USD,mobile_app,193,386.72,2019-09-27,2020-03-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000591,David Silva,David,Silva,joseph.brown283@yahoo.com,6576449979,other,74,1952-02-17,6692 Park Ave,Tokyo,,100-0001,Japan,Platinum,38151.55,2020-05-03,2021-11-10,true,false,true,true,true,fr,USD,mobile_app,123,1031.12,2020-03-05,2020-06-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000973,Wei Miller,Wei,Miller,wei.miller376@outlook.com,,m,68,1958-02-15,6380 Hill Rd,Berlin,,10115,Germany,VIP,35090.89,2022-06-30,,true,false,false,true,false,ja,,partner,5,716.14,2022-06-30,2023-04-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000173,Sarah O'Brien,Sarah,O'Brien,sarah.o'brien288@gmail.com,UNLISTED,female,46,1980-02-10,4291 Hill St,Paris,,75001,France,Bronze,16098.29,2019-12-16,2024-06-06,false,false,true,false,false,fr,EUR,social_media,79,503.07,2019-12-16,2020-01-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000612,Sarah Martinez,Sarah,Martinez,sarah.martinez790@company.com,UNLISTED,male,64,1962-02-14,5509 Park Dr,Paris,,75001,France,Silver,41800.05,2022-10-22,2024-10-27,true,false,,false,true,ja,AUD,website,127,1741.67,2022-10-22,2023-10-31,customers.json,2026-02-10T22:25:28.068809
CUS-00000408,Joseph Miller,Joseph,Miller,joseph.miller175@yahoo.com,,male,37,1989-02-07,7329 Park Ln,New York,NY,10001,USA,VIP,48510.81,2021-05-23,,false,false,true,false,false,,USD,partner,121,1470.02,2021-05-23,2022-05-01,customers.json,2026-02-10T22:25:28.068809
CUS-00000854,Patricia Miller,Patricia,Miller,patricia.miller3@yahoo.com,6255607968,f,56,1970-02-12,513 Hill Blvd,Paris,,75001,France,Silver,27754.24,2023-10-23,2024-02-26,true,false,true,true,false,zh,GBP,partner,101,957.04,2023-10-23,2024-08-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000564,Priya Mueller,Priya,Mueller,priya.mueller283@gmail.com,8174176973,"",69,1957-02-15,9512 Oak St,Amsterdam,,1012 AB,Netherlands,BRONZE,10068.5,2022-04-26,2024-12-13,true,true,,false,false,de,AUD,,133,209.76,2022-04-26,2022-09-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000113,Fatima Garcia,Fatima,Garcia,fatima.garcia881@gmail.com,3949068343,male,-5,1998-09-13,5723 Oak Ave,Amsterdam,,1012 AB,Netherlands,Platinum,46068.03,2021-07-20,2022-06-12,false,true,true,false,true,en,GBP,social_media,155,5118.67,2021-07-20,2021-11-08,customers.json,2026-02-10T22:25:28.068809
CUS-00000864,David Kim,David,Kim,david.kim326@mail.com,UNLISTED,"",25,2001-02-04,3940 Forest St,Berlin,,10115,Germany,VIP,29754.98,2019-05-17,2021-08-11,true,false,false,false,true,en,USD,social_media,166,691.98,2019-05-17,2020-04-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000151,Richard Johnson,Richard,Johnson,,UNLISTED,f,22,2004-02-04,4880 Forest St,London,,SW1A 1AA,United Kingdom,VIP,31163.74,2019-03-07,2019-09-06,false,false,,false,true,,CAD,website,62,4451.96,2019-03-07,2020-06-01,customers.json,2026-02-10T22:25:28.068809
CUS-00000809,Linda Kim,Linda,Kim,linda.kim449@yahoo.com,8163653229,m,42,1984-02-09,9285 Forest Rd,Chicago,IL,60601,USA,Bronze,11943.73,2019-08-28,2021-11-08,true,false,,true,false,en,AUD,social_media,93,1706.25,2019-08-28,2019-11-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000790,William Smith,William,Smith,william.smith59@outlook.com,UNLISTED,male,49,1977-02-10,2394 River Rd,Chicago,IL,60601,USA,Gold,43740.6,2020-02-27,2021-01-30,true,true,true,false,true,en,,website,111,7290.1,2020-02-27,2021-01-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000297,Marie Smith,Marie,Smith,marie.smith354@gmail.com,3328783173,,50,1976-02-11,7588 Oak Ave,Chicago,IL,60601,USA,Bronze,45647.81,2018-05-05,2021-02-08,true,false,true,true,false,zh,AUD,,157,1984.69,2018-05-05,2018-05-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000803,Karen Anderson,Karen,Anderson,karen.anderson935@outlook.com,8839879680,,37,1989-02-07,3646 River Ave,London,,SW1A 1AA,United Kingdom,vip,5236.36,2023-08-21,2025-08-06,false,false,true,false,false,,AUD,website,38,374.03,2023-08-21,2024-03-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000039,Jessica Johnson,Jessica,Johnson,,UNLISTED,m,65,1961-02-14,8579 Hill Blvd,Amsterdam,,1012 AB,Netherlands,PLATINUM,6285.03,2021-09-21,2026-02-01,true,false,,false,true,zh,EUR,,152,241.73,2021-09-21,2023-01-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000024,Elizabeth Miller,Elizabeth,Miller,elizabeth.miller685@gmail.com,,male,25,2001-02-04,3913 Park Ave,Chicago,IL,60601,USA,Gold,30524.26,2021-02-02,2022-12-30,false,false,,false,true,de,CAD,mobile_app,54,622.94,2021-02-02,2022-03-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000911,Patricia Chen,Patricia,Chen,,13904447271,male,36,1990-02-07,3236 Oak Rd,Los Angeles,CA,90001,USA,Bronze,30528.9,2022-01-01,2025-11-18,true,true,,false,true,es,USD,referral,78,2180.64,2022-01-01,2023-02-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000175,David Johnson,David,Johnson,david.johnson723@yahoo.com,,prefer not to say,83,1943-02-19,8308 Hill Rd,Chicago,IL,60601,USA,Silver,23794.98,2020-01-20,2020-07-04,true,false,false,true,false,es,GBP,,56,721.06,2020-01-20,2021-03-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000808,Michael Dubois,Michael,Dubois,michael.dubois461@outlook.com,4662619171,,78,1948-02-18,1401 River Dr,Chicago,IL,60601,USA,Silver,43614.06,2020-10-06,2022-07-01,false,true,,true,true,fr,USD,partner,129,6230.58,2020-10-06,2021-01-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000561,Mary Anderson,Mary,Anderson,mary.anderson495@gmail.com,4579741161,other,55,1971-02-12,6200 Hill Blvd,Tokyo,,100-0001,Japan,VIP,26521.37,2023-03-12,,false,false,false,true,false,,,social_media,2,914.53,2023-12-03,2024-04-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000876,Robert Dubois,Robert,Dubois,robert.dubois555@outlook.com,2208499033,female,68,1958-02-15,1506 Lake Rd,Paris,,75001,France,Gold,31134.74,2018-09-05,2022-03-24,false,false,,false,true,,,mobile_app,124,7783.69,2018-09-05,2019-04-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000339,Fatima Martinez,Fatima,Martinez,fatima.martinez539@yahoo.com,14983286126,,42,1984-02-09,9923 Hill Ave,Sydney,NSW,2000,Australia,VIP,49518.96,2024-05-16,,false,false,,false,true,en,EUR,mobile_app,38,2250.86,2024-05-16,2024-09-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000127,Michael Brown,Michael,Brown,michael.brown223@mail.com,6856189764,male,33,1993-02-06,6695 River Ln,Chicago,IL,60601,USA,VIP,41369.14,2023-05-20,2023-09-25,false,true,true,true,false,de,CAD,social_media,55,1969.96,2023-05-20,2023-08-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000211,Emma Tanaka,Emma,Tanaka,emma.tanaka623@outlook.com,UNLISTED,prefer not to say,59,1967-02-13,700 River Blvd,Sydney,NSW,2000,Australia,Platinum,38308.81,2018-02-24,2023-01-30,true,true,,false,true,ja,GBP,,174,12769.6,2018-02-24,2019-04-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000280,William Brown,William,Brown,william.brown538@mail.com,16217895024,female,53,1973-02-11,120 Lake Blvd,Paris,,75001,France,Gold,27659.71,2021-04-03,2024-12-31,false,false,,true,false,de,GBP,website,106,1202.6,2021-04-03,2022-02-10,customers.json,2026-02-10T22:25:28.068809
CUS-00000363,Thomas Davis,Thomas,Davis,thomas.davis338@company.com,UNLISTED,,18,2008-02-03,3571 Hill Dr,Sydney,NSW,2000,Australia,platinum,46064.23,2023-03-23,,false,false,false,true,true,es,JPY,partner,41,4606.42,2023-03-23,2024-01-17,customers.json,2026-02-10T22:25:28.068809
CUS-00000688,Fatima Dubois,Fatima,Dubois,fatima.dubois799@yahoo.com,9941742243,male,66,1960-02-15,2894 Oak Dr,London,,SW1A 1AA,United Kingdom,GOLD,29584.08,2023-10-01,2025-08-05,false,false,false,false,true,ja,USD,,32,821.78,2023-10-01,2025-01-31,customers.json,2026-02-10T22:25:28.068809
CUS-00000077,Jessica Williams,Jessica,Williams,jessica.williams806@gmail.com,2017253916,female,23,2003-02-04,7049 River Ln,Tokyo,,100-0001,Japan,Bronze,40856.18,2018-11-28,2022-02-06,true,true,,false,false,zh,GBP,mobile_app,4,40856.18,2018-11-28,2020-01-17,customers.json,2026-02-10T22:25:28.068809
CUS-00000668,Thomas Wang,Thomas,Wang,thomas.wang482@mail.com,UNLISTED,male,44,1982-02-09,916 Forest Ln,Paris,,75001,France,Gold,18976.31,2020-07-25,2024-11-19,true,true,true,true,false,ja,CAD,referral,7,575.04,2020-07-25,2020-11-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000496,Emma Wang,Emma,Wang,emma.wang465@company.com,,male,75,1951-02-17,6103 Forest Ln,London,,SW1A 1AA,United Kingdom,Bronze,40948.7,2024-06-20,,true,false,false,true,false,es,USD,partner,111,1637.95,2024-06-20,2025-05-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000450,David Jones,David,Jones,david.jones20@company.com,2067428929,other,31,1995-02-06,7468 Lake Rd,Berlin,,10115,Germany,silver,3886.69,2019-05-21,2024-05-15,true,false,true,true,true,fr,EUR,website,52,129.56,2019-05-21,2020-03-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000068,Robert Miller,Robert,Miller,robert.miller115@gmail.com,8298839048,male,78,1948-02-18,8895 Main St,London,,SW1A 1AA,United Kingdom,SILVER,43387.11,2021-04-17,2022-03-30,true,false,false,true,true,de,AUD,mobile_app,156,1735.48,2021-04-17,2021-09-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000891,Liam Garcia,Liam,Garcia,liam.garcia454@mail.com,17655027781,female,24,2002-02-04,4417 Park Ln,Berlin,,10115,Germany,VIP,34992.61,2024-03-28,,false,true,,true,false,de,AUD,,140,777.61,2024-03-28,2025-05-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000171,Joseph Garcia,Joseph,Garcia,joseph.garcia278@yahoo.com,6202171203,female,43,1983-02-09,7699 Hill Dr,Los Angeles,CA,90001,USA,Gold,5002.13,2022-11-18,2024-06-29,true,false,,true,false,ja,GBP,mobile_app,93,161.36,2022-11-18,2023-10-03,customers.json,2026-02-10T22:25:28.068809
CUS-00000919,Patricia O'Brien,Patricia,O'Brien,,8653702826,female,34,1992-02-07,3209 Forest St,Paris,,75001,France,VIP,49088.32,2018-08-27,2022-04-22,true,true,true,true,false,de,EUR,mobile_app,189,2337.54,2018-08-27,2019-03-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000673,Yuki Kim,Yuki,Kim,yuki.kim184@yahoo.com,UNLISTED,other,32,1994-02-06,6154 Lake Rd,New York,NY,10001,USA,Gold,4896.44,2022-12-26,,true,false,,true,false,en,AUD,,174,132.34,2022-12-26,2024-02-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000406,Jennifer Brown,Jennifer,Brown,jennifer.brown523@mail.com,UNLISTED,,72,1954-02-16,9562 River Ln,Toronto,ON,M5V 2H1,Canada,Bronze,49523.83,2022-07-17,,false,false,true,false,true,,JPY,social_media,158,8253.97,2022-07-17,2022-10-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000605,Susan Jones,Susan,Jones,susan.jones618@gmail.com,8865261039,female,42,1984-02-09,5788 River Blvd,Los Angeles,CA,90001,USA,Platinum,13549.52,2021-06-27,2022-03-07,true,false,,true,true,es,AUD,referral,23,376.38,2021-06-27,2022-10-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000078,Wei Jones,Wei,Jones,wei.jones535@mail.com,,m,51,1975-02-11,5764 Hill Ave,Toronto,ON,M5V 2H1,Canada,Platinum,26944.07,2019-08-02,2023-12-03,false,false,true,false,false,fr,AUD,mobile_app,176,2245.34,2019-08-02,2020-01-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000420,Fatima Rodriguez,Fatima,Rodriguez,fatima.rodriguez288@gmail.com,9119194224,female,84,1942-02-19,254 Main Ln,Paris,,75001,France,silver,5782.12,2018-04-07,2019-01-09,true,true,false,false,false,ja,,partner,146,231.28,2018-07-04,2019-07-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000383,Linda Silva,Linda,Silva,,,f,72,1954-02-16,4289 River Dr,Los Angeles,CA,90001,USA,Gold,26756.22,2019-10-30,2019-11-20,true,false,false,true,false,de,USD,,152,608.1,2019-10-30,2020-08-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000004,Robert Williams,Robert,Williams,robert.williams789@outlook.com,8711346967,female,59,1967-02-13,6920 River Dr,Los Angeles,CA,90001,USA,Bronze,19508.48,2018-07-20,2023-12-20,true,false,false,true,false,fr,EUR,website,180,1625.71,2018-07-20,2019-10-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000139,Michael Patel,Michael,Patel,michael.patel580@company.com,9615172832,m,24,2002-02-04,3696 Lake Rd,Los Angeles,CA,90001,USA,Silver,3466.71,2024-05-21,2026-02-07,true,true,,false,true,es,GBP,mobile_app,34,288.89,2024-05-21,2024-09-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000507,Carlos Davis,Carlos,Davis,carlos.davis459@yahoo.com,14786285199,male,68,1958-02-15,1149 Lake Ave,Paris,,75001,France,Gold,18444.89,2021-10-18,2022-07-12,true,true,,false,true,ja,USD,mobile_app,110,922.24,2021-10-18,2022-11-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000396,William Silva,William,Silva,william.silva576@outlook.com,3769298979,"",78,1948-02-18,5796 Hill Ave,Amsterdam,,1012 AB,Netherlands,Gold,21415.95,2021-12-26,2022-06-17,true,true,true,false,true,zh,JPY,mobile_app,122,973.45,2021-12-26,2022-05-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000032,Christopher Martinez,Christopher,Martinez,christopher.martinez279@mail.com,16898704665,female,21,2005-02-03,6148 Main Dr,Tokyo,,100-0001,Japan,silver,33432.34,2023-08-26,,true,true,,false,true,de,JPY,mobile_app,166,1857.35,2023-08-26,2024-11-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000288,Barbara Mueller,Barbara,Mueller,barbara.mueller91@company.com,6574085586,male,80,1946-02-18,8124 River Dr,Tokyo,,100-0001,Japan,Platinum,2104.95,2020-09-30,2025-11-16,false,false,,false,true,ja,GBP,mobile_app,70,47.84,2020-09-30,2021-05-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000158,Thomas Kim,Thomas,Kim,thomas.kim915@yahoo.com,8993113356,male,45,1981-02-09,8257 Forest Dr,Los Angeles,CA,90001,USA,Gold,46046.3,2020-04-25,2022-04-28,true,false,,true,true,en,CAD,referral,14,1705.42,2020-04-25,2021-05-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000593,Karen Mueller,Karen,Mueller,karen.mueller540@mail.com,6632195009,male,79,1947-02-18,3884 Forest Ln,Paris,,75001,France,VIP,21785.28,2020-12-17,2022-11-11,false,false,,false,false,fr,JPY,website,41,3630.88,2020-12-17,2022-01-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000968,James Garcia,James,Garcia,james.garcia491@yahoo.com,16746859396,female,31,1995-02-06,807 Hill Dr,London,,SW1A 1AA,United Kingdom,Silver,42791.15,2019-12-31,2020-01-25,true,true,,false,true,zh,USD,partner,84,4279.11,2019-12-31,2020-06-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000530,James Rodriguez,James,Rodriguez,james.rodriguez524@gmail.com,7397139162,male,26,2000-02-05,791 Park Ave,Tokyo,,100-0001,Japan,VIP,10964.68,2021-01-12,2025-11-27,true,false,false,false,true,ja,CAD,referral,189,249.2,2021-12-01,2022-04-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000434,Mary Dubois,Mary,Dubois,mary.dubois113@mail.com,4419831355,male,44,1982-02-09,5636 Elm Blvd,Los Angeles,CA,90001,USA,Gold,43117.44,2020-12-15,2023-08-10,true,false,,false,false,de,,social_media,9,3593.12,2020-12-15,2021-01-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000381,Marie Kim,Marie,Kim,,4755482310,prefer not to say,72,1954-02-16,2115 Forest Blvd,London,,SW1A 1AA,United Kingdom,Gold,48932.52,2020-12-25,2022-05-06,true,false,false,true,false,ja,GBP,,165,1063.75,2020-12-25,2021-10-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000369,Robert Rodriguez,Robert,Rodriguez,liam.patel493@company.com,5502816927,female,52,1974-02-11,7670 Forest St,London,,SW1A 1AA,United Kingdom,VIP,24766.16,2023-01-30,,false,true,,false,true,de,AUD,website,112,4127.69,2023-01-30,2024-03-12,customers.json,2026-02-10T22:25:28.068809
CUS-00000476,Liam Dubois,Liam,Dubois,liam.dubois523@outlook.com,,male,71,1955-02-16,2299 Main Ln,London,,SW1A 1AA,United Kingdom,VIP,28198.86,2020-08-22,2021-12-01,false,true,false,false,true,en,CAD,referral,120,687.78,2020-08-22,2021-02-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000691,Mary Martinez,Mary,Martinez,mary.martinez50@outlook.com,6118274071,female,22,2004-02-04,1223 River St,Chicago,IL,60601,USA,bronze,42161.99,2021-08-26,2022-04-27,true,false,false,true,true,,,partner,53,2810.8,2021-08-26,2022-10-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000539,Barbara Dubois,Barbara,Dubois,barbara.dubois383@company.com,4229753610,female,44,1982-02-09,2087 Park Rd,London,,SW1A 1AA,United Kingdom,Silver,26211.86,2018-03-17,2022-02-06,true,true,true,true,false,,,,106,4368.64,2018-03-17,2019-03-12,customers.json,2026-02-10T22:25:28.068809
CUS-00000942,John Jones,John,Jones,john.jones976@outlook.com,6886562957,male,41,1985-02-08,4156 River Rd,Sydney,NSW,2000,Australia,PLATINUM,24936.03,2018-03-26,2023-09-07,false,true,true,true,true,fr,,,189,804.39,2018-03-26,2018-10-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000582,Joseph Silva,Joseph,Silva,joseph.silva533@gmail.com,,female,29,1997-02-05,3503 Forest Blvd,Chicago,IL,60601,USA,Bronze,21939.47,2018-09-22,2024-02-11,true,true,,false,false,fr,,partner,147,783.55,2018-09-22,2020-01-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000557,Wei Brown,Wei,Brown,wei.brown269@company.com,,male,40,1986-02-08,2505 Park Dr,Toronto,ON,M5V 2H1,Canada,Gold,11081.4,2021-03-25,2023-08-23,true,false,true,false,true,,USD,,147,852.42,2021-03-25,2022-07-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000456,Emma Kim,Emma,Kim,emma.kim125@gmail.com,,prefer not to say,21,2005-02-03,8584 Forest Blvd,Los Angeles,CA,90001,USA,bronze,9855.42,2023-03-30,,false,false,,false,true,zh,JPY,partner,126,307.98,2023-03-30,2023-06-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000990,Fatima Wang,Fatima,Wang,fatima.wang362@gmail.com,8496727657,male,41,1985-02-08,5106 Park St,Toronto,ON,M5V 2H1,Canada,vip,1605.55,2024-06-27,,true,true,false,true,false,,,mobile_app,81,133.8,2024-06-27,2025-05-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000276,Patricia Patel,Patricia,Patel,,12786044461,other,71,1955-02-16,6726 Park Blvd,Chicago,IL,60601,USA,Platinum,17652.34,2024-09-08,,false,true,,true,false,ja,EUR,,144,534.92,2024-09-08,2024-10-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000729,Linda Davis,Linda,Davis,linda.davis558@gmail.com,,m,34,1992-02-07,7295 Oak Ln,New York,NY,10001,USA,Gold,19920.5,2021-05-24,2023-12-31,true,true,,false,false,de,EUR,referral,104,585.9,2021-05-24,2021-07-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000388,Susan Garcia,Susan,Garcia,susan.garcia438@company.com,13312182908,other,85,1941-02-19,6224 Hill Rd,Los Angeles,CA,90001,USA,VIP,8179.92,2021-02-04,2024-05-14,false,true,,true,true,en,CAD,mobile_app,93,743.63,2021-04-02,2021-07-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000800,Wei Patel,Wei,Patel,wei.patel392@outlook.com,8496446819,male,35,1991-02-07,3029 Elm St,Berlin,,10115,Germany,Platinum,43964.45,2019-10-02,2020-08-13,true,false,,false,true,de,EUR,social_media,71,8792.89,2019-10-02,2020-03-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000207,Marie Jones,Marie,Jones,marie.jones328@mail.com,UNLISTED,male,74,1952-02-17,6291 Hill Ave,Toronto,ON,M5V 2H1,Canada,VIP,21028.5,2022-03-24,2023-05-27,false,true,,true,false,ja,AUD,mobile_app,152,1502.04,2022-03-24,2022-08-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000815,Susan Anderson,Susan,Anderson,susan.anderson987@outlook.com,3437087982,,66,1960-02-15,7410 River Ln,Chicago,IL,60601,USA,gold,21530.14,2018-08-04,2022-10-30,true,false,false,true,true,ja,,mobile_app,177,598.06,2018-08-04,2019-06-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000630,Patricia Jones,Patricia,Jones,patricia.jones834@gmail.com,,female,28,1998-02-05,4318 Lake Ave,Amsterdam,,1012 AB,Netherlands,VIP,37385.57,2022-08-25,,true,false,true,false,false,de,JPY,referral,9,1780.27,2022-08-25,2022-08-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000241,Susan Miller,Susan,Miller,susan.miller252@outlook.com,5765244615,f,61,1965-02-13,9336 Elm Ave,Los Angeles,CA,90001,USA,Gold,9668.63,2018-12-07,2020-04-21,false,true,false,false,false,ja,CAD,,180,214.86,2018-12-07,2019-08-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000758,Yuki Wang,Yuki,Wang,yuki.wang914@outlook.com,UNLISTED,male,58,1968-02-13,7928 Main Ave,Tokyo,,100-0001,Japan,Platinum,39308.29,2022-12-31,,true,false,false,true,true,en,JPY,referral,52,1403.87,2022-12-31,2023-05-18,customers.json,2026-02-10T22:25:28.068809
